 3600 16824
 958 959 -3481.000000000000
 958 1018 -3481.000000000000
 959 899 -3481.000000000000
 959 958 -3481.000000000000
 959 959 13924.00000000000
 959 1019 -3481.000000000000
 960 960 1.000000000000000
 961 961 1.000000000000000
 962 902 -3481.000000000000
 962 962 13924.00000000000
 962 963 -3481.000000000000
 962 1022 -3481.000000000000
 963 903 -3481.000000000000
 963 962 -3481.000000000000
 963 963 13924.00000000000
 963 964 -3481.000000000000
 963 1023 -3481.000000000000
 964 904 -3481.000000000000
 964 963 -3481.000000000000
 964 964 13924.00000000000
 964 965 -3481.000000000000
 964 1024 -3481.000000000000
 965 905 -3481.000000000000
 965 964 -3481.000000000000
 965 965 13924.00000000000
 965 966 -3481.000000000000
 965 1025 -3481.000000000000
 966 906 -3481.000000000000
 966 965 -3481.000000000000
 966 966 13924.00000000000
 966 967 -3481.000000000000
 966 1026 -3481.000000000000
 967 907 -3481.000000000000
 967 966 -3481.000000000000
 967 967 13924.00000000000
 967 968 -3481.000000000000
 967 1027 -3481.000000000000
 968 908 -3481.000000000000
 968 967 -3481.000000000000
 968 968 13924.00000000000
 968 969 -3481.000000000000
 968 1028 -3481.000000000000
 969 909 -3481.000000000000
 969 968 -3481.000000000000
 969 969 13924.00000000000
 969 970 -3481.000000000000
 969 1029 -3481.000000000000
 970 910 -3481.000000000000
 970 969 -3481.000000000000
 970 970 13924.00000000000
 970 971 -3481.000000000000
 970 1030 -3481.000000000000
 971 911 -3481.000000000000
 971 970 -3481.000000000000
 971 971 13924.00000000000
 971 972 -3481.000000000000
 971 1031 -3481.000000000000
 972 912 -3481.000000000000
 972 971 -3481.000000000000
 972 972 13924.00000000000
 972 973 -3481.000000000000
 972 1032 -3481.000000000000
 973 913 -3481.000000000000
 973 972 -3481.000000000000
 973 973 13924.00000000000
 973 974 -3481.000000000000
 973 1033 -3481.000000000000
 974 914 -3481.000000000000
 974 973 -3481.000000000000
 974 974 13924.00000000000
 974 975 -3481.000000000000
 974 1034 -3481.000000000000
 975 915 -3481.000000000000
 975 974 -3481.000000000000
 975 975 13924.00000000000
 975 976 -3481.000000000000
 975 1035 -3481.000000000000
 976 916 -3481.000000000000
 976 975 -3481.000000000000
 976 976 13924.00000000000
 976 977 -3481.000000000000
 976 1036 -3481.000000000000
 977 917 -3481.000000000000
 977 976 -3481.000000000000
 977 977 13924.00000000000
 977 978 -3481.000000000000
 977 1037 -3481.000000000000
 978 918 -3481.000000000000
 978 977 -3481.000000000000
 978 978 13924.00000000000
 978 979 -3481.000000000000
 978 1038 -3481.000000000000
 979 919 -3481.000000000000
 979 978 -3481.000000000000
 979 979 13924.00000000000
 979 980 -3481.000000000000
 979 1039 -3481.000000000000
 980 920 -3481.000000000000
 980 979 -3481.000000000000
 980 980 13924.00000000000
 980 981 -3481.000000000000
 980 1040 -3481.000000000000
 981 921 -3481.000000000000
 981 980 -3481.000000000000
 981 981 13924.00000000000
 981 982 -3481.000000000000
 981 1041 -3481.000000000000
 982 922 -3481.000000000000
 982 981 -3481.000000000000
 982 982 13924.00000000000
 982 983 -3481.000000000000
 982 1042 -3481.000000000000
 983 923 -3481.000000000000
 983 982 -3481.000000000000
 983 983 13924.00000000000
 983 984 -3481.000000000000
 983 1043 -3481.000000000000
 984 924 -3481.000000000000
 984 983 -3481.000000000000
 984 984 13924.00000000000
 984 985 -3481.000000000000
 984 1044 -3481.000000000000
 985 925 -3481.000000000000
 985 984 -3481.000000000000
 985 985 13924.00000000000
 985 986 -3481.000000000000
 985 1045 -3481.000000000000
 986 926 -3481.000000000000
 986 985 -3481.000000000000
 986 986 13924.00000000000
 986 987 -3481.000000000000
 986 1046 -3481.000000000000
 987 927 -3481.000000000000
 987 986 -3481.000000000000
 987 987 13924.00000000000
 987 988 -3481.000000000000
 987 1047 -3481.000000000000
 988 928 -3481.000000000000
 988 987 -3481.000000000000
 988 988 13924.00000000000
 988 989 -3481.000000000000
 988 1048 -3481.000000000000
 989 929 -3481.000000000000
 989 988 -3481.000000000000
 989 989 13924.00000000000
 989 990 -3481.000000000000
 989 1049 -3481.000000000000
 990 930 -3481.000000000000
 990 989 -3481.000000000000
 990 990 13924.00000000000
 990 991 -3481.000000000000
 990 1050 -3481.000000000000
 991 931 -3481.000000000000
 991 990 -3481.000000000000
 991 991 13924.00000000000
 991 992 -3481.000000000000
 991 1051 -3481.000000000000
 992 932 -3481.000000000000
 992 991 -3481.000000000000
 992 992 13924.00000000000
 992 993 -3481.000000000000
 992 1052 -3481.000000000000
 993 933 -3481.000000000000
 993 992 -3481.000000000000
 993 993 13924.00000000000
 993 994 -3481.000000000000
 993 1053 -3481.000000000000
 994 934 -3481.000000000000
 994 993 -3481.000000000000
 994 994 13924.00000000000
 994 995 -3481.000000000000
 994 1054 -3481.000000000000
 995 935 -3481.000000000000
 995 994 -3481.000000000000
 995 995 13924.00000000000
 995 996 -3481.000000000000
 995 1055 -3481.000000000000
 996 936 -3481.000000000000
 996 995 -3481.000000000000
 996 996 13924.00000000000
 996 997 -3481.000000000000
 996 1056 -3481.000000000000
 997 937 -3481.000000000000
 997 996 -3481.000000000000
 997 997 13924.00000000000
 997 998 -3481.000000000000
 997 1057 -3481.000000000000
 998 938 -3481.000000000000
 998 997 -3481.000000000000
 998 998 13924.00000000000
 998 999 -3481.000000000000
 998 1058 -3481.000000000000
 999 939 -3481.000000000000
 999 998 -3481.000000000000
 999 999 13924.00000000000
 999 1000 -3481.000000000000
 999 1059 -3481.000000000000
 1000 940 -3481.000000000000
 1000 999 -3481.000000000000
 1000 1000 13924.00000000000
 1000 1001 -3481.000000000000
 1000 1060 -3481.000000000000
 1001 941 -3481.000000000000
 1001 1000 -3481.000000000000
 1001 1001 13924.00000000000
 1001 1002 -3481.000000000000
 1001 1061 -3481.000000000000
 1002 942 -3481.000000000000
 1002 1001 -3481.000000000000
 1002 1002 13924.00000000000
 1002 1003 -3481.000000000000
 1002 1062 -3481.000000000000
 1003 943 -3481.000000000000
 1003 1002 -3481.000000000000
 1003 1003 13924.00000000000
 1003 1004 -3481.000000000000
 1003 1063 -3481.000000000000
 1004 944 -3481.000000000000
 1004 1003 -3481.000000000000
 1004 1004 13924.00000000000
 1004 1005 -3481.000000000000
 1004 1064 -3481.000000000000
 1005 945 -3481.000000000000
 1005 1004 -3481.000000000000
 1005 1005 13924.00000000000
 1005 1006 -3481.000000000000
 1005 1065 -3481.000000000000
 1006 946 -3481.000000000000
 1006 1005 -3481.000000000000
 1006 1006 13924.00000000000
 1006 1007 -3481.000000000000
 1006 1066 -3481.000000000000
 1007 947 -3481.000000000000
 1007 1006 -3481.000000000000
 1007 1007 13924.00000000000
 1007 1008 -3481.000000000000
 1007 1067 -3481.000000000000
 1008 948 -3481.000000000000
 1008 1007 -3481.000000000000
 1008 1008 13924.00000000000
 1008 1009 -3481.000000000000
 1008 1068 -3481.000000000000
 1009 949 -3481.000000000000
 1009 1008 -3481.000000000000
 1009 1009 13924.00000000000
 1009 1010 -3481.000000000000
 1009 1069 -3481.000000000000
 1010 950 -3481.000000000000
 1010 1009 -3481.000000000000
 1010 1010 13924.00000000000
 1010 1011 -3481.000000000000
 1010 1070 -3481.000000000000
 1011 951 -3481.000000000000
 1011 1010 -3481.000000000000
 1011 1011 13924.00000000000
 1011 1012 -3481.000000000000
 1011 1071 -3481.000000000000
 1012 952 -3481.000000000000
 1012 1011 -3481.000000000000
 1012 1012 13924.00000000000
 1012 1013 -3481.000000000000
 1012 1072 -3481.000000000000
 1013 953 -3481.000000000000
 1013 1012 -3481.000000000000
 1013 1013 13924.00000000000
 1013 1014 -3481.000000000000
 1013 1073 -3481.000000000000
 1014 954 -3481.000000000000
 1014 1013 -3481.000000000000
 1014 1014 13924.00000000000
 1014 1015 -3481.000000000000
 1014 1074 -3481.000000000000
 1015 955 -3481.000000000000
 1015 1014 -3481.000000000000
 1015 1015 13924.00000000000
 1015 1016 -3481.000000000000
 1015 1075 -3481.000000000000
 1016 956 -3481.000000000000
 1016 1015 -3481.000000000000
 1016 1016 13924.00000000000
 1016 1017 -3481.000000000000
 1016 1076 -3481.000000000000
 1017 957 -3481.000000000000
 1017 1016 -3481.000000000000
 1017 1017 13924.00000000000
 1017 1018 -3481.000000000000
 1017 1077 -3481.000000000000
 1018 958 -3481.000000000000
 1018 1017 -3481.000000000000
 1018 1018 13924.00000000000
 1018 1019 -3481.000000000000
 1018 1078 -3481.000000000000
 1019 959 -3481.000000000000
 1019 1018 -3481.000000000000
 1019 1019 13924.00000000000
 1019 1079 -3481.000000000000
 1020 1020 1.000000000000000
 1021 1021 1.000000000000000
 1022 962 -3481.000000000000
 1022 1022 13924.00000000000
 1022 1023 -3481.000000000000
 1022 1082 -3481.000000000000
 1023 963 -3481.000000000000
 1023 1022 -3481.000000000000
 1023 1023 13924.00000000000
 1023 1024 -3481.000000000000
 1023 1083 -3481.000000000000
 1024 964 -3481.000000000000
 1024 1023 -3481.000000000000
 1024 1024 13924.00000000000
 1024 1025 -3481.000000000000
 1024 1084 -3481.000000000000
 1025 965 -3481.000000000000
 1025 1024 -3481.000000000000
 1025 1025 13924.00000000000
 1025 1026 -3481.000000000000
 1025 1085 -3481.000000000000
 1026 966 -3481.000000000000
 1026 1025 -3481.000000000000
 1026 1026 13924.00000000000
 1026 1027 -3481.000000000000
 1026 1086 -3481.000000000000
 1027 967 -3481.000000000000
 1027 1026 -3481.000000000000
 1027 1027 13924.00000000000
 1027 1028 -3481.000000000000
 1027 1087 -3481.000000000000
 1028 968 -3481.000000000000
 1028 1027 -3481.000000000000
 1028 1028 13924.00000000000
 1028 1029 -3481.000000000000
 1028 1088 -3481.000000000000
 1029 969 -3481.000000000000
 1029 1028 -3481.000000000000
 1029 1029 13924.00000000000
 1029 1030 -3481.000000000000
 1029 1089 -3481.000000000000
 1030 970 -3481.000000000000
 1030 1029 -3481.000000000000
 1030 1030 13924.00000000000
 1030 1031 -3481.000000000000
 1030 1090 -3481.000000000000
 1031 971 -3481.000000000000
 1031 1030 -3481.000000000000
 1031 1031 13924.00000000000
 1031 1032 -3481.000000000000
 1031 1091 -3481.000000000000
 1032 972 -3481.000000000000
 1032 1031 -3481.000000000000
 1032 1032 13924.00000000000
 1032 1033 -3481.000000000000
 1032 1092 -3481.000000000000
 1033 973 -3481.000000000000
 1033 1032 -3481.000000000000
 1033 1033 13924.00000000000
 1033 1034 -3481.000000000000
 1033 1093 -3481.000000000000
 1034 974 -3481.000000000000
 1034 1033 -3481.000000000000
 1034 1034 13924.00000000000
 1034 1035 -3481.000000000000
 1034 1094 -3481.000000000000
 1035 975 -3481.000000000000
 1035 1034 -3481.000000000000
 1035 1035 13924.00000000000
 1035 1036 -3481.000000000000
 1035 1095 -3481.000000000000
 1036 976 -3481.000000000000
 1036 1035 -3481.000000000000
 1036 1036 13924.00000000000
 1036 1037 -3481.000000000000
 1036 1096 -3481.000000000000
 1037 977 -3481.000000000000
 1037 1036 -3481.000000000000
 1037 1037 13924.00000000000
 1037 1038 -3481.000000000000
 1037 1097 -3481.000000000000
 1038 978 -3481.000000000000
 1038 1037 -3481.000000000000
 1038 1038 13924.00000000000
 1038 1039 -3481.000000000000
 1038 1098 -3481.000000000000
 1039 979 -3481.000000000000
 1039 1038 -3481.000000000000
 1039 1039 13924.00000000000
 1039 1040 -3481.000000000000
 1039 1099 -3481.000000000000
 1040 980 -3481.000000000000
 1040 1039 -3481.000000000000
 1040 1040 13924.00000000000
 1040 1041 -3481.000000000000
 1040 1100 -3481.000000000000
 1041 981 -3481.000000000000
 1041 1040 -3481.000000000000
 1041 1041 13924.00000000000
 1041 1042 -3481.000000000000
 1041 1101 -3481.000000000000
 1042 982 -3481.000000000000
 1042 1041 -3481.000000000000
 1042 1042 13924.00000000000
 1042 1043 -3481.000000000000
 1042 1102 -3481.000000000000
 1043 983 -3481.000000000000
 1043 1042 -3481.000000000000
 1043 1043 13924.00000000000
 1043 1044 -3481.000000000000
 1043 1103 -3481.000000000000
 1044 984 -3481.000000000000
 1044 1043 -3481.000000000000
 1044 1044 13924.00000000000
 1044 1045 -3481.000000000000
 1044 1104 -3481.000000000000
 1045 985 -3481.000000000000
 1045 1044 -3481.000000000000
 1045 1045 13924.00000000000
 1045 1046 -3481.000000000000
 1045 1105 -3481.000000000000
 1046 986 -3481.000000000000
 1046 1045 -3481.000000000000
 1046 1046 13924.00000000000
 1046 1047 -3481.000000000000
 1046 1106 -3481.000000000000
 1047 987 -3481.000000000000
 1047 1046 -3481.000000000000
 1047 1047 13924.00000000000
 1047 1048 -3481.000000000000
 1047 1107 -3481.000000000000
 1048 988 -3481.000000000000
 1048 1047 -3481.000000000000
 1048 1048 13924.00000000000
 1048 1049 -3481.000000000000
 1048 1108 -3481.000000000000
 1049 989 -3481.000000000000
 1049 1048 -3481.000000000000
 1049 1049 13924.00000000000
 1049 1050 -3481.000000000000
 1049 1109 -3481.000000000000
 1050 990 -3481.000000000000
 1050 1049 -3481.000000000000
 1050 1050 13924.00000000000
 1050 1051 -3481.000000000000
 1050 1110 -3481.000000000000
 1051 991 -3481.000000000000
 1051 1050 -3481.000000000000
 1051 1051 13924.00000000000
 1051 1052 -3481.000000000000
 1051 1111 -3481.000000000000
 1052 992 -3481.000000000000
 1052 1051 -3481.000000000000
 1052 1052 13924.00000000000
 1052 1053 -3481.000000000000
 1052 1112 -3481.000000000000
 1053 993 -3481.000000000000
 1053 1052 -3481.000000000000
 1053 1053 13924.00000000000
 1053 1054 -3481.000000000000
 1053 1113 -3481.000000000000
 1054 994 -3481.000000000000
 1054 1053 -3481.000000000000
 1054 1054 13924.00000000000
 1054 1055 -3481.000000000000
 1054 1114 -3481.000000000000
 1055 995 -3481.000000000000
 1055 1054 -3481.000000000000
 1055 1055 13924.00000000000
 1055 1056 -3481.000000000000
 1055 1115 -3481.000000000000
 1056 996 -3481.000000000000
 1056 1055 -3481.000000000000
 1056 1056 13924.00000000000
 1056 1057 -3481.000000000000
 1056 1116 -3481.000000000000
 1057 997 -3481.000000000000
 1057 1056 -3481.000000000000
 1057 1057 13924.00000000000
 1057 1058 -3481.000000000000
 1057 1117 -3481.000000000000
 1058 998 -3481.000000000000
 1058 1057 -3481.000000000000
 1058 1058 13924.00000000000
 1058 1059 -3481.000000000000
 1058 1118 -3481.000000000000
 1059 999 -3481.000000000000
 1059 1058 -3481.000000000000
 1059 1059 13924.00000000000
 1059 1060 -3481.000000000000
 1059 1119 -3481.000000000000
 1060 1000 -3481.000000000000
 1060 1059 -3481.000000000000
 1060 1060 13924.00000000000
 1060 1061 -3481.000000000000
 1060 1120 -3481.000000000000
 1061 1001 -3481.000000000000
 1061 1060 -3481.000000000000
 1061 1061 13924.00000000000
 1061 1062 -3481.000000000000
 1061 1121 -3481.000000000000
 1062 1002 -3481.000000000000
 1062 1061 -3481.000000000000
 1062 1062 13924.00000000000
 1062 1063 -3481.000000000000
 1062 1122 -3481.000000000000
 1063 1003 -3481.000000000000
 1063 1062 -3481.000000000000
 1063 1063 13924.00000000000
 1063 1064 -3481.000000000000
 1063 1123 -3481.000000000000
 1064 1004 -3481.000000000000
 1064 1063 -3481.000000000000
 1064 1064 13924.00000000000
 1064 1065 -3481.000000000000
 1064 1124 -3481.000000000000
 1065 1005 -3481.000000000000
 1065 1064 -3481.000000000000
 1065 1065 13924.00000000000
 1065 1066 -3481.000000000000
 1065 1125 -3481.000000000000
 1066 1006 -3481.000000000000
 1066 1065 -3481.000000000000
 1066 1066 13924.00000000000
 1066 1067 -3481.000000000000
 1066 1126 -3481.000000000000
 1067 1007 -3481.000000000000
 1067 1066 -3481.000000000000
 1067 1067 13924.00000000000
 1067 1068 -3481.000000000000
 1067 1127 -3481.000000000000
 1068 1008 -3481.000000000000
 1068 1067 -3481.000000000000
 1068 1068 13924.00000000000
 1068 1069 -3481.000000000000
 1068 1128 -3481.000000000000
 1069 1009 -3481.000000000000
 1069 1068 -3481.000000000000
 1069 1069 13924.00000000000
 1069 1070 -3481.000000000000
 1069 1129 -3481.000000000000
 1070 1010 -3481.000000000000
 1070 1069 -3481.000000000000
 1070 1070 13924.00000000000
 1070 1071 -3481.000000000000
 1070 1130 -3481.000000000000
 1071 1011 -3481.000000000000
 1071 1070 -3481.000000000000
 1071 1071 13924.00000000000
 1071 1072 -3481.000000000000
 1071 1131 -3481.000000000000
 1072 1012 -3481.000000000000
 1072 1071 -3481.000000000000
 1072 1072 13924.00000000000
 1072 1073 -3481.000000000000
 1072 1132 -3481.000000000000
 1073 1013 -3481.000000000000
 1073 1072 -3481.000000000000
 1073 1073 13924.00000000000
 1073 1074 -3481.000000000000
 1073 1133 -3481.000000000000
 1074 1014 -3481.000000000000
 1074 1073 -3481.000000000000
 1074 1074 13924.00000000000
 1074 1075 -3481.000000000000
 1074 1134 -3481.000000000000
 1075 1015 -3481.000000000000
 1075 1074 -3481.000000000000
 1075 1075 13924.00000000000
 1075 1076 -3481.000000000000
 1075 1135 -3481.000000000000
 1076 1016 -3481.000000000000
 1076 1075 -3481.000000000000
 1076 1076 13924.00000000000
 1076 1077 -3481.000000000000
 1076 1136 -3481.000000000000
 1077 1017 -3481.000000000000
 1077 1076 -3481.000000000000
 1077 1077 13924.00000000000
 1077 1078 -3481.000000000000
 1077 1137 -3481.000000000000
 1078 1018 -3481.000000000000
 1078 1077 -3481.000000000000
 1078 1078 13924.00000000000
 1078 1079 -3481.000000000000
 1078 1138 -3481.000000000000
 1079 1019 -3481.000000000000
 1079 1078 -3481.000000000000
 1079 1079 13924.00000000000
 1079 1139 -3481.000000000000
 1080 1080 1.000000000000000
 1081 1081 1.000000000000000
 1082 1022 -3481.000000000000
 1082 1082 13924.00000000000
 1082 1083 -3481.000000000000
 1082 1142 -3481.000000000000
 1083 1023 -3481.000000000000
 1083 1082 -3481.000000000000
 1083 1083 13924.00000000000
 1083 1084 -3481.000000000000
 1083 1143 -3481.000000000000
 1084 1024 -3481.000000000000
 1084 1083 -3481.000000000000
 1084 1084 13924.00000000000
 1084 1085 -3481.000000000000
 1084 1144 -3481.000000000000
 1085 1025 -3481.000000000000
 1085 1084 -3481.000000000000
 1085 1085 13924.00000000000
 1085 1086 -3481.000000000000
 1085 1145 -3481.000000000000
 1086 1026 -3481.000000000000
 1086 1085 -3481.000000000000
 1086 1086 13924.00000000000
 1086 1087 -3481.000000000000
 1086 1146 -3481.000000000000
 1087 1027 -3481.000000000000
 1087 1086 -3481.000000000000
 1087 1087 13924.00000000000
 1087 1088 -3481.000000000000
 1087 1147 -3481.000000000000
 1088 1028 -3481.000000000000
 1088 1087 -3481.000000000000
 1088 1088 13924.00000000000
 1088 1089 -3481.000000000000
 1088 1148 -3481.000000000000
 1089 1029 -3481.000000000000
 1089 1088 -3481.000000000000
 1089 1089 13924.00000000000
 1089 1090 -3481.000000000000
 1089 1149 -3481.000000000000
 1090 1030 -3481.000000000000
 1090 1089 -3481.000000000000
 1090 1090 13924.00000000000
 1090 1091 -3481.000000000000
 1090 1150 -3481.000000000000
 1091 1031 -3481.000000000000
 1091 1090 -3481.000000000000
 1091 1091 13924.00000000000
 1091 1092 -3481.000000000000
 1091 1151 -3481.000000000000
 1092 1032 -3481.000000000000
 1092 1091 -3481.000000000000
 1092 1092 13924.00000000000
 1092 1093 -3481.000000000000
 1092 1152 -3481.000000000000
 1093 1033 -3481.000000000000
 1093 1092 -3481.000000000000
 1093 1093 13924.00000000000
 1093 1094 -3481.000000000000
 1093 1153 -3481.000000000000
 1094 1034 -3481.000000000000
 1094 1093 -3481.000000000000
 1094 1094 13924.00000000000
 1094 1095 -3481.000000000000
 1094 1154 -3481.000000000000
 1095 1035 -3481.000000000000
 1095 1094 -3481.000000000000
 1095 1095 13924.00000000000
 1095 1096 -3481.000000000000
 1095 1155 -3481.000000000000
 1096 1036 -3481.000000000000
 1096 1095 -3481.000000000000
 1096 1096 13924.00000000000
 1096 1097 -3481.000000000000
 1096 1156 -3481.000000000000
 1097 1037 -3481.000000000000
 1097 1096 -3481.000000000000
 1097 1097 13924.00000000000
 1097 1098 -3481.000000000000
 1097 1157 -3481.000000000000
 1098 1038 -3481.000000000000
 1098 1097 -3481.000000000000
 1098 1098 13924.00000000000
 1098 1099 -3481.000000000000
 1098 1158 -3481.000000000000
 1099 1039 -3481.000000000000
 1099 1098 -3481.000000000000
 1099 1099 13924.00000000000
 1099 1100 -3481.000000000000
 1099 1159 -3481.000000000000
 1100 1040 -3481.000000000000
 1100 1099 -3481.000000000000
 1100 1100 13924.00000000000
 1100 1101 -3481.000000000000
 1100 1160 -3481.000000000000
 1101 1041 -3481.000000000000
 1101 1100 -3481.000000000000
 1101 1101 13924.00000000000
 1101 1102 -3481.000000000000
 1101 1161 -3481.000000000000
 1102 1042 -3481.000000000000
 1102 1101 -3481.000000000000
 1102 1102 13924.00000000000
 1102 1103 -3481.000000000000
 1102 1162 -3481.000000000000
 1103 1043 -3481.000000000000
 1103 1102 -3481.000000000000
 1103 1103 13924.00000000000
 1103 1104 -3481.000000000000
 1103 1163 -3481.000000000000
 1104 1044 -3481.000000000000
 1104 1103 -3481.000000000000
 1104 1104 13924.00000000000
 1104 1105 -3481.000000000000
 1104 1164 -3481.000000000000
 1105 1045 -3481.000000000000
 1105 1104 -3481.000000000000
 1105 1105 13924.00000000000
 1105 1106 -3481.000000000000
 1105 1165 -3481.000000000000
 1106 1046 -3481.000000000000
 1106 1105 -3481.000000000000
 1106 1106 13924.00000000000
 1106 1107 -3481.000000000000
 1106 1166 -3481.000000000000
 1107 1047 -3481.000000000000
 1107 1106 -3481.000000000000
 1107 1107 13924.00000000000
 1107 1108 -3481.000000000000
 1107 1167 -3481.000000000000
 1108 1048 -3481.000000000000
 1108 1107 -3481.000000000000
 1108 1108 13924.00000000000
 1108 1109 -3481.000000000000
 1108 1168 -3481.000000000000
 1109 1049 -3481.000000000000
 1109 1108 -3481.000000000000
 1109 1109 13924.00000000000
 1109 1110 -3481.000000000000
 1109 1169 -3481.000000000000
 1110 1050 -3481.000000000000
 1110 1109 -3481.000000000000
 1110 1110 13924.00000000000
 1110 1111 -3481.000000000000
 1110 1170 -3481.000000000000
 1111 1051 -3481.000000000000
 1111 1110 -3481.000000000000
 1111 1111 13924.00000000000
 1111 1112 -3481.000000000000
 1111 1171 -3481.000000000000
 1112 1052 -3481.000000000000
 1112 1111 -3481.000000000000
 1112 1112 13924.00000000000
 1112 1113 -3481.000000000000
 1112 1172 -3481.000000000000
 1113 1053 -3481.000000000000
 1113 1112 -3481.000000000000
 1113 1113 13924.00000000000
 1113 1114 -3481.000000000000
 1113 1173 -3481.000000000000
 1114 1054 -3481.000000000000
 1114 1113 -3481.000000000000
 1114 1114 13924.00000000000
 1114 1115 -3481.000000000000
 1114 1174 -3481.000000000000
 1115 1055 -3481.000000000000
 1115 1114 -3481.000000000000
 1115 1115 13924.00000000000
 1115 1116 -3481.000000000000
 1115 1175 -3481.000000000000
 1116 1056 -3481.000000000000
 1116 1115 -3481.000000000000
 1116 1116 13924.00000000000
 1116 1117 -3481.000000000000
 1116 1176 -3481.000000000000
 1117 1057 -3481.000000000000
 1117 1116 -3481.000000000000
 1117 1117 13924.00000000000
 1117 1118 -3481.000000000000
 1117 1177 -3481.000000000000
 1118 1058 -3481.000000000000
 1118 1117 -3481.000000000000
 1118 1118 13924.00000000000
 1118 1119 -3481.000000000000
 1118 1178 -3481.000000000000
 1119 1059 -3481.000000000000
 1119 1118 -3481.000000000000
 1119 1119 13924.00000000000
 1119 1120 -3481.000000000000
 1119 1179 -3481.000000000000
 1120 1060 -3481.000000000000
 1120 1119 -3481.000000000000
 1120 1120 13924.00000000000
 1120 1121 -3481.000000000000
 1120 1180 -3481.000000000000
 1121 1061 -3481.000000000000
 1121 1120 -3481.000000000000
 1121 1121 13924.00000000000
 1121 1122 -3481.000000000000
 1121 1181 -3481.000000000000
 1122 1062 -3481.000000000000
 1122 1121 -3481.000000000000
 1122 1122 13924.00000000000
 1122 1123 -3481.000000000000
 1122 1182 -3481.000000000000
 1123 1063 -3481.000000000000
 1123 1122 -3481.000000000000
 1123 1123 13924.00000000000
 1123 1124 -3481.000000000000
 1123 1183 -3481.000000000000
 1124 1064 -3481.000000000000
 1124 1123 -3481.000000000000
 1124 1124 13924.00000000000
 1124 1125 -3481.000000000000
 1124 1184 -3481.000000000000
 1125 1065 -3481.000000000000
 1125 1124 -3481.000000000000
 1125 1125 13924.00000000000
 1125 1126 -3481.000000000000
 1125 1185 -3481.000000000000
 1126 1066 -3481.000000000000
 1126 1125 -3481.000000000000
 1126 1126 13924.00000000000
 1126 1127 -3481.000000000000
 1126 1186 -3481.000000000000
 1127 1067 -3481.000000000000
 1127 1126 -3481.000000000000
 1127 1127 13924.00000000000
 1127 1128 -3481.000000000000
 1127 1187 -3481.000000000000
 1128 1068 -3481.000000000000
 1128 1127 -3481.000000000000
 1128 1128 13924.00000000000
 1128 1129 -3481.000000000000
 1128 1188 -3481.000000000000
 1129 1069 -3481.000000000000
 1129 1128 -3481.000000000000
 1129 1129 13924.00000000000
 1129 1130 -3481.000000000000
 1129 1189 -3481.000000000000
 1130 1070 -3481.000000000000
 1130 1129 -3481.000000000000
 1130 1130 13924.00000000000
 1130 1131 -3481.000000000000
 1130 1190 -3481.000000000000
 1131 1071 -3481.000000000000
 1131 1130 -3481.000000000000
 1131 1131 13924.00000000000
 1131 1132 -3481.000000000000
 1131 1191 -3481.000000000000
 1132 1072 -3481.000000000000
 1132 1131 -3481.000000000000
 1132 1132 13924.00000000000
 1132 1133 -3481.000000000000
 1132 1192 -3481.000000000000
 1133 1073 -3481.000000000000
 1133 1132 -3481.000000000000
 1133 1133 13924.00000000000
 1133 1134 -3481.000000000000
 1133 1193 -3481.000000000000
 1134 1074 -3481.000000000000
 1134 1133 -3481.000000000000
 1134 1134 13924.00000000000
 1134 1135 -3481.000000000000
 1134 1194 -3481.000000000000
 1135 1075 -3481.000000000000
 1135 1134 -3481.000000000000
 1135 1135 13924.00000000000
 1135 1136 -3481.000000000000
 1135 1195 -3481.000000000000
 1136 1076 -3481.000000000000
 1136 1135 -3481.000000000000
 1136 1136 13924.00000000000
 1136 1137 -3481.000000000000
 1136 1196 -3481.000000000000
 1137 1077 -3481.000000000000
 1137 1136 -3481.000000000000
 1137 1137 13924.00000000000
 1137 1138 -3481.000000000000
 1137 1197 -3481.000000000000
 1138 1078 -3481.000000000000
 1138 1137 -3481.000000000000
 1138 1138 13924.00000000000
 1138 1139 -3481.000000000000
 1138 1198 -3481.000000000000
 1139 1079 -3481.000000000000
 1139 1138 -3481.000000000000
 1139 1139 13924.00000000000
 1139 1199 -3481.000000000000
 1140 1140 1.000000000000000
 1141 1141 1.000000000000000
 1142 1082 -3481.000000000000
 1142 1142 13924.00000000000
 1142 1143 -3481.000000000000
 1142 1202 -3481.000000000000
 1143 1083 -3481.000000000000
 1143 1142 -3481.000000000000
 1143 1143 13924.00000000000
 1143 1144 -3481.000000000000
 1143 1203 -3481.000000000000
 1144 1084 -3481.000000000000
 1144 1143 -3481.000000000000
 1144 1144 13924.00000000000
 1144 1145 -3481.000000000000
 1144 1204 -3481.000000000000
 1145 1085 -3481.000000000000
 1145 1144 -3481.000000000000
 1145 1145 13924.00000000000
 1145 1146 -3481.000000000000
 1145 1205 -3481.000000000000
 1146 1086 -3481.000000000000
 1146 1145 -3481.000000000000
 1146 1146 13924.00000000000
 1146 1147 -3481.000000000000
 1146 1206 -3481.000000000000
 1147 1087 -3481.000000000000
 1147 1146 -3481.000000000000
 1147 1147 13924.00000000000
 1147 1148 -3481.000000000000
 1147 1207 -3481.000000000000
 1148 1088 -3481.000000000000
 1148 1147 -3481.000000000000
 1148 1148 13924.00000000000
 1148 1149 -3481.000000000000
 1148 1208 -3481.000000000000
