 2500 11524
 392 392 9604.000000000000
 392 393 -2401.000000000000
 392 442 -2401.000000000000
 393 343 -2401.000000000000
 393 392 -2401.000000000000
 393 393 9604.000000000000
 393 394 -2401.000000000000
 393 443 -2401.000000000000
 394 344 -2401.000000000000
 394 393 -2401.000000000000
 394 394 9604.000000000000
 394 395 -2401.000000000000
 394 444 -2401.000000000000
 395 345 -2401.000000000000
 395 394 -2401.000000000000
 395 395 9604.000000000000
 395 396 -2401.000000000000
 395 445 -2401.000000000000
 396 346 -2401.000000000000
 396 395 -2401.000000000000
 396 396 9604.000000000000
 396 397 -2401.000000000000
 396 446 -2401.000000000000
 397 347 -2401.000000000000
 397 396 -2401.000000000000
 397 397 9604.000000000000
 397 398 -2401.000000000000
 397 447 -2401.000000000000
 398 348 -2401.000000000000
 398 397 -2401.000000000000
 398 398 9604.000000000000
 398 399 -2401.000000000000
 398 448 -2401.000000000000
 399 349 -2401.000000000000
 399 398 -2401.000000000000
 399 399 9604.000000000000
 399 449 -2401.000000000000
 400 400 1.000000000000000
 401 401 1.000000000000000
 402 352 -2401.000000000000
 402 402 9604.000000000000
 402 403 -2401.000000000000
 402 452 -2401.000000000000
 403 353 -2401.000000000000
 403 402 -2401.000000000000
 403 403 9604.000000000000
 403 404 -2401.000000000000
 403 453 -2401.000000000000
 404 354 -2401.000000000000
 404 403 -2401.000000000000
 404 404 9604.000000000000
 404 405 -2401.000000000000
 404 454 -2401.000000000000
 405 355 -2401.000000000000
 405 404 -2401.000000000000
 405 405 9604.000000000000
 405 406 -2401.000000000000
 405 455 -2401.000000000000
 406 356 -2401.000000000000
 406 405 -2401.000000000000
 406 406 9604.000000000000
 406 407 -2401.000000000000
 406 456 -2401.000000000000
 407 357 -2401.000000000000
 407 406 -2401.000000000000
 407 407 9604.000000000000
 407 408 -2401.000000000000
 407 457 -2401.000000000000
 408 358 -2401.000000000000
 408 407 -2401.000000000000
 408 408 9604.000000000000
 408 409 -2401.000000000000
 408 458 -2401.000000000000
 409 359 -2401.000000000000
 409 408 -2401.000000000000
 409 409 9604.000000000000
 409 410 -2401.000000000000
 409 459 -2401.000000000000
 410 360 -2401.000000000000
 410 409 -2401.000000000000
 410 410 9604.000000000000
 410 411 -2401.000000000000
 410 460 -2401.000000000000
 411 361 -2401.000000000000
 411 410 -2401.000000000000
 411 411 9604.000000000000
 411 412 -2401.000000000000
 411 461 -2401.000000000000
 412 362 -2401.000000000000
 412 411 -2401.000000000000
 412 412 9604.000000000000
 412 413 -2401.000000000000
 412 462 -2401.000000000000
 413 363 -2401.000000000000
 413 412 -2401.000000000000
 413 413 9604.000000000000
 413 414 -2401.000000000000
 413 463 -2401.000000000000
 414 364 -2401.000000000000
 414 413 -2401.000000000000
 414 414 9604.000000000000
 414 415 -2401.000000000000
 414 464 -2401.000000000000
 415 365 -2401.000000000000
 415 414 -2401.000000000000
 415 415 9604.000000000000
 415 416 -2401.000000000000
 415 465 -2401.000000000000
 416 366 -2401.000000000000
 416 415 -2401.000000000000
 416 416 9604.000000000000
 416 417 -2401.000000000000
 416 466 -2401.000000000000
 417 367 -2401.000000000000
 417 416 -2401.000000000000
 417 417 9604.000000000000
 417 418 -2401.000000000000
 417 467 -2401.000000000000
 418 368 -2401.000000000000
 418 417 -2401.000000000000
 418 418 9604.000000000000
 418 419 -2401.000000000000
 418 468 -2401.000000000000
 419 369 -2401.000000000000
 419 418 -2401.000000000000
 419 419 9604.000000000000
 419 420 -2401.000000000000
 419 469 -2401.000000000000
 420 370 -2401.000000000000
 420 419 -2401.000000000000
 420 420 9604.000000000000
 420 421 -2401.000000000000
 420 470 -2401.000000000000
 421 371 -2401.000000000000
 421 420 -2401.000000000000
 421 421 9604.000000000000
 421 422 -2401.000000000000
 421 471 -2401.000000000000
 422 372 -2401.000000000000
 422 421 -2401.000000000000
 422 422 9604.000000000000
 422 423 -2401.000000000000
 422 472 -2401.000000000000
 423 373 -2401.000000000000
 423 422 -2401.000000000000
 423 423 9604.000000000000
 423 424 -2401.000000000000
 423 473 -2401.000000000000
 424 374 -2401.000000000000
 424 423 -2401.000000000000
 424 424 9604.000000000000
 424 425 -2401.000000000000
 424 474 -2401.000000000000
 425 375 -2401.000000000000
 425 424 -2401.000000000000
 425 425 9604.000000000000
 425 426 -2401.000000000000
 425 475 -2401.000000000000
 426 376 -2401.000000000000
 426 425 -2401.000000000000
 426 426 9604.000000000000
 426 427 -2401.000000000000
 426 476 -2401.000000000000
 427 377 -2401.000000000000
 427 426 -2401.000000000000
 427 427 9604.000000000000
 427 428 -2401.000000000000
 427 477 -2401.000000000000
 428 378 -2401.000000000000
 428 427 -2401.000000000000
 428 428 9604.000000000000
 428 429 -2401.000000000000
 428 478 -2401.000000000000
 429 379 -2401.000000000000
 429 428 -2401.000000000000
 429 429 9604.000000000000
 429 430 -2401.000000000000
 429 479 -2401.000000000000
 430 380 -2401.000000000000
 430 429 -2401.000000000000
 430 430 9604.000000000000
 430 431 -2401.000000000000
 430 480 -2401.000000000000
 431 381 -2401.000000000000
 431 430 -2401.000000000000
 431 431 9604.000000000000
 431 432 -2401.000000000000
 431 481 -2401.000000000000
 432 382 -2401.000000000000
 432 431 -2401.000000000000
 432 432 9604.000000000000
 432 433 -2401.000000000000
 432 482 -2401.000000000000
 433 383 -2401.000000000000
 433 432 -2401.000000000000
 433 433 9604.000000000000
 433 434 -2401.000000000000
 433 483 -2401.000000000000
 434 384 -2401.000000000000
 434 433 -2401.000000000000
 434 434 9604.000000000000
 434 435 -2401.000000000000
 434 484 -2401.000000000000
 435 385 -2401.000000000000
 435 434 -2401.000000000000
 435 435 9604.000000000000
 435 436 -2401.000000000000
 435 485 -2401.000000000000
 436 386 -2401.000000000000
 436 435 -2401.000000000000
 436 436 9604.000000000000
 436 437 -2401.000000000000
 436 486 -2401.000000000000
 437 387 -2401.000000000000
 437 436 -2401.000000000000
 437 437 9604.000000000000
 437 438 -2401.000000000000
 437 487 -2401.000000000000
 438 388 -2401.000000000000
 438 437 -2401.000000000000
 438 438 9604.000000000000
 438 439 -2401.000000000000
 438 488 -2401.000000000000
 439 389 -2401.000000000000
 439 438 -2401.000000000000
 439 439 9604.000000000000
 439 440 -2401.000000000000
 439 489 -2401.000000000000
 440 390 -2401.000000000000
 440 439 -2401.000000000000
 440 440 9604.000000000000
 440 441 -2401.000000000000
 440 490 -2401.000000000000
 441 391 -2401.000000000000
 441 440 -2401.000000000000
 441 441 9604.000000000000
 441 442 -2401.000000000000
 441 491 -2401.000000000000
 442 392 -2401.000000000000
 442 441 -2401.000000000000
 442 442 9604.000000000000
 442 443 -2401.000000000000
 442 492 -2401.000000000000
 443 393 -2401.000000000000
 443 442 -2401.000000000000
 443 443 9604.000000000000
 443 444 -2401.000000000000
 443 493 -2401.000000000000
 444 394 -2401.000000000000
 444 443 -2401.000000000000
 444 444 9604.000000000000
 444 445 -2401.000000000000
 444 494 -2401.000000000000
 445 395 -2401.000000000000
 445 444 -2401.000000000000
 445 445 9604.000000000000
 445 446 -2401.000000000000
 445 495 -2401.000000000000
 446 396 -2401.000000000000
 446 445 -2401.000000000000
 446 446 9604.000000000000
 446 447 -2401.000000000000
 446 496 -2401.000000000000
 447 397 -2401.000000000000
 447 446 -2401.000000000000
 447 447 9604.000000000000
 447 448 -2401.000000000000
 447 497 -2401.000000000000
 448 398 -2401.000000000000
 448 447 -2401.000000000000
 448 448 9604.000000000000
 448 449 -2401.000000000000
 448 498 -2401.000000000000
 449 399 -2401.000000000000
 449 448 -2401.000000000000
 449 449 9604.000000000000
 449 499 -2401.000000000000
 450 450 1.000000000000000
 451 451 1.000000000000000
 452 402 -2401.000000000000
 452 452 9604.000000000000
 452 453 -2401.000000000000
 452 502 -2401.000000000000
 453 403 -2401.000000000000
 453 452 -2401.000000000000
 453 453 9604.000000000000
 453 454 -2401.000000000000
 453 503 -2401.000000000000
 454 404 -2401.000000000000
 454 453 -2401.000000000000
 454 454 9604.000000000000
 454 455 -2401.000000000000
 454 504 -2401.000000000000
 455 405 -2401.000000000000
 455 454 -2401.000000000000
 455 455 9604.000000000000
 455 456 -2401.000000000000
 455 505 -2401.000000000000
 456 406 -2401.000000000000
 456 455 -2401.000000000000
 456 456 9604.000000000000
 456 457 -2401.000000000000
 456 506 -2401.000000000000
 457 407 -2401.000000000000
 457 456 -2401.000000000000
 457 457 9604.000000000000
 457 458 -2401.000000000000
 457 507 -2401.000000000000
 458 408 -2401.000000000000
 458 457 -2401.000000000000
 458 458 9604.000000000000
 458 459 -2401.000000000000
 458 508 -2401.000000000000
 459 409 -2401.000000000000
 459 458 -2401.000000000000
 459 459 9604.000000000000
 459 460 -2401.000000000000
 459 509 -2401.000000000000
 460 410 -2401.000000000000
 460 459 -2401.000000000000
 460 460 9604.000000000000
 460 461 -2401.000000000000
 460 510 -2401.000000000000
 461 411 -2401.000000000000
 461 460 -2401.000000000000
 461 461 9604.000000000000
 461 462 -2401.000000000000
 461 511 -2401.000000000000
 462 412 -2401.000000000000
 462 461 -2401.000000000000
 462 462 9604.000000000000
 462 463 -2401.000000000000
 462 512 -2401.000000000000
 463 413 -2401.000000000000
 463 462 -2401.000000000000
 463 463 9604.000000000000
 463 464 -2401.000000000000
 463 513 -2401.000000000000
 464 414 -2401.000000000000
 464 463 -2401.000000000000
 464 464 9604.000000000000
 464 465 -2401.000000000000
 464 514 -2401.000000000000
 465 415 -2401.000000000000
 465 464 -2401.000000000000
 465 465 9604.000000000000
 465 466 -2401.000000000000
 465 515 -2401.000000000000
 466 416 -2401.000000000000
 466 465 -2401.000000000000
 466 466 9604.000000000000
 466 467 -2401.000000000000
 466 516 -2401.000000000000
 467 417 -2401.000000000000
 467 466 -2401.000000000000
 467 467 9604.000000000000
 467 468 -2401.000000000000
 467 517 -2401.000000000000
 468 418 -2401.000000000000
 468 467 -2401.000000000000
 468 468 9604.000000000000
 468 469 -2401.000000000000
 468 518 -2401.000000000000
 469 419 -2401.000000000000
 469 468 -2401.000000000000
 469 469 9604.000000000000
 469 470 -2401.000000000000
 469 519 -2401.000000000000
 470 420 -2401.000000000000
 470 469 -2401.000000000000
 470 470 9604.000000000000
 470 471 -2401.000000000000
 470 520 -2401.000000000000
 471 421 -2401.000000000000
 471 470 -2401.000000000000
 471 471 9604.000000000000
 471 472 -2401.000000000000
 471 521 -2401.000000000000
 472 422 -2401.000000000000
 472 471 -2401.000000000000
 472 472 9604.000000000000
 472 473 -2401.000000000000
 472 522 -2401.000000000000
 473 423 -2401.000000000000
 473 472 -2401.000000000000
 473 473 9604.000000000000
 473 474 -2401.000000000000
 473 523 -2401.000000000000
 474 424 -2401.000000000000
 474 473 -2401.000000000000
 474 474 9604.000000000000
 474 475 -2401.000000000000
 474 524 -2401.000000000000
 475 425 -2401.000000000000
 475 474 -2401.000000000000
 475 475 9604.000000000000
 475 476 -2401.000000000000
 475 525 -2401.000000000000
 476 426 -2401.000000000000
 476 475 -2401.000000000000
 476 476 9604.000000000000
 476 477 -2401.000000000000
 476 526 -2401.000000000000
 477 427 -2401.000000000000
 477 476 -2401.000000000000
 477 477 9604.000000000000
 477 478 -2401.000000000000
 477 527 -2401.000000000000
 478 428 -2401.000000000000
 478 477 -2401.000000000000
 478 478 9604.000000000000
 478 479 -2401.000000000000
 478 528 -2401.000000000000
 479 429 -2401.000000000000
 479 478 -2401.000000000000
 479 479 9604.000000000000
 479 480 -2401.000000000000
 479 529 -2401.000000000000
 480 430 -2401.000000000000
 480 479 -2401.000000000000
 480 480 9604.000000000000
 480 481 -2401.000000000000
 480 530 -2401.000000000000
 481 431 -2401.000000000000
 481 480 -2401.000000000000
 481 481 9604.000000000000
 481 482 -2401.000000000000
 481 531 -2401.000000000000
 482 432 -2401.000000000000
 482 481 -2401.000000000000
 482 482 9604.000000000000
 482 483 -2401.000000000000
 482 532 -2401.000000000000
 483 433 -2401.000000000000
 483 482 -2401.000000000000
 483 483 9604.000000000000
 483 484 -2401.000000000000
 483 533 -2401.000000000000
 484 434 -2401.000000000000
 484 483 -2401.000000000000
 484 484 9604.000000000000
 484 485 -2401.000000000000
 484 534 -2401.000000000000
 485 435 -2401.000000000000
 485 484 -2401.000000000000
 485 485 9604.000000000000
 485 486 -2401.000000000000
 485 535 -2401.000000000000
 486 436 -2401.000000000000
 486 485 -2401.000000000000
 486 486 9604.000000000000
 486 487 -2401.000000000000
 486 536 -2401.000000000000
 487 437 -2401.000000000000
 487 486 -2401.000000000000
 487 487 9604.000000000000
 487 488 -2401.000000000000
 487 537 -2401.000000000000
 488 438 -2401.000000000000
 488 487 -2401.000000000000
 488 488 9604.000000000000
 488 489 -2401.000000000000
 488 538 -2401.000000000000
 489 439 -2401.000000000000
 489 488 -2401.000000000000
 489 489 9604.000000000000
 489 490 -2401.000000000000
 489 539 -2401.000000000000
 490 440 -2401.000000000000
 490 489 -2401.000000000000
 490 490 9604.000000000000
 490 491 -2401.000000000000
 490 540 -2401.000000000000
 491 441 -2401.000000000000
 491 490 -2401.000000000000
 491 491 9604.000000000000
 491 492 -2401.000000000000
 491 541 -2401.000000000000
 492 442 -2401.000000000000
 492 491 -2401.000000000000
 492 492 9604.000000000000
 492 493 -2401.000000000000
 492 542 -2401.000000000000
 493 443 -2401.000000000000
 493 492 -2401.000000000000
 493 493 9604.000000000000
 493 494 -2401.000000000000
 493 543 -2401.000000000000
 494 444 -2401.000000000000
 494 493 -2401.000000000000
 494 494 9604.000000000000
 494 495 -2401.000000000000
 494 544 -2401.000000000000
 495 445 -2401.000000000000
 495 494 -2401.000000000000
 495 495 9604.000000000000
 495 496 -2401.000000000000
 495 545 -2401.000000000000
 496 446 -2401.000000000000
 496 495 -2401.000000000000
 496 496 9604.000000000000
 496 497 -2401.000000000000
 496 546 -2401.000000000000
 497 447 -2401.000000000000
 497 496 -2401.000000000000
 497 497 9604.000000000000
 497 498 -2401.000000000000
 497 547 -2401.000000000000
 498 448 -2401.000000000000
 498 497 -2401.000000000000
 498 498 9604.000000000000
 498 499 -2401.000000000000
 498 548 -2401.000000000000
 499 449 -2401.000000000000
 499 498 -2401.000000000000
 499 499 9604.000000000000
 499 549 -2401.000000000000
 500 500 1.000000000000000
 501 501 1.000000000000000
 502 452 -2401.000000000000
 502 502 9604.000000000000
 502 503 -2401.000000000000
 502 552 -2401.000000000000
 503 453 -2401.000000000000
 503 502 -2401.000000000000
 503 503 9604.000000000000
 503 504 -2401.000000000000
 503 553 -2401.000000000000
 504 454 -2401.000000000000
 504 503 -2401.000000000000
 504 504 9604.000000000000
 504 505 -2401.000000000000
 504 554 -2401.000000000000
 505 455 -2401.000000000000
 505 504 -2401.000000000000
 505 505 9604.000000000000
 505 506 -2401.000000000000
 505 555 -2401.000000000000
 506 456 -2401.000000000000
 506 505 -2401.000000000000
 506 506 9604.000000000000
 506 507 -2401.000000000000
 506 556 -2401.000000000000
 507 457 -2401.000000000000
 507 506 -2401.000000000000
 507 507 9604.000000000000
 507 508 -2401.000000000000
 507 557 -2401.000000000000
 508 458 -2401.000000000000
 508 507 -2401.000000000000
 508 508 9604.000000000000
 508 509 -2401.000000000000
 508 558 -2401.000000000000
 509 459 -2401.000000000000
 509 508 -2401.000000000000
 509 509 9604.000000000000
 509 510 -2401.000000000000
 509 559 -2401.000000000000
 510 460 -2401.000000000000
 510 509 -2401.000000000000
 510 510 9604.000000000000
 510 511 -2401.000000000000
 510 560 -2401.000000000000
 511 461 -2401.000000000000
 511 510 -2401.000000000000
 511 511 9604.000000000000
 511 512 -2401.000000000000
 511 561 -2401.000000000000
 512 462 -2401.000000000000
 512 511 -2401.000000000000
 512 512 9604.000000000000
 512 513 -2401.000000000000
 512 562 -2401.000000000000
 513 463 -2401.000000000000
 513 512 -2401.000000000000
 513 513 9604.000000000000
 513 514 -2401.000000000000
 513 563 -2401.000000000000
 514 464 -2401.000000000000
 514 513 -2401.000000000000
 514 514 9604.000000000000
 514 515 -2401.000000000000
 514 564 -2401.000000000000
 515 465 -2401.000000000000
 515 514 -2401.000000000000
 515 515 9604.000000000000
 515 516 -2401.000000000000
 515 565 -2401.000000000000
 516 466 -2401.000000000000
 516 515 -2401.000000000000
 516 516 9604.000000000000
 516 517 -2401.000000000000
 516 566 -2401.000000000000
 517 467 -2401.000000000000
 517 516 -2401.000000000000
 517 517 9604.000000000000
 517 518 -2401.000000000000
 517 567 -2401.000000000000
 518 468 -2401.000000000000
 518 517 -2401.000000000000
 518 518 9604.000000000000
 518 519 -2401.000000000000
 518 568 -2401.000000000000
 519 469 -2401.000000000000
 519 518 -2401.000000000000
 519 519 9604.000000000000
 519 520 -2401.000000000000
 519 569 -2401.000000000000
 520 470 -2401.000000000000
 520 519 -2401.000000000000
 520 520 9604.000000000000
 520 521 -2401.000000000000
 520 570 -2401.000000000000
 521 471 -2401.000000000000
 521 520 -2401.000000000000
 521 521 9604.000000000000
 521 522 -2401.000000000000
 521 571 -2401.000000000000
 522 472 -2401.000000000000
 522 521 -2401.000000000000
 522 522 9604.000000000000
 522 523 -2401.000000000000
 522 572 -2401.000000000000
 523 473 -2401.000000000000
 523 522 -2401.000000000000
 523 523 9604.000000000000
 523 524 -2401.000000000000
 523 573 -2401.000000000000
 524 474 -2401.000000000000
 524 523 -2401.000000000000
 524 524 9604.000000000000
 524 525 -2401.000000000000
 524 574 -2401.000000000000
 525 475 -2401.000000000000
 525 524 -2401.000000000000
 525 525 9604.000000000000
 525 526 -2401.000000000000
 525 575 -2401.000000000000
 526 476 -2401.000000000000
 526 525 -2401.000000000000
 526 526 9604.000000000000
 526 527 -2401.000000000000
 526 576 -2401.000000000000
 527 477 -2401.000000000000
 527 526 -2401.000000000000
 527 527 9604.000000000000
 527 528 -2401.000000000000
 527 577 -2401.000000000000
 528 478 -2401.000000000000
 528 527 -2401.000000000000
 528 528 9604.000000000000
 528 529 -2401.000000000000
 528 578 -2401.000000000000
 529 479 -2401.000000000000
 529 528 -2401.000000000000
 529 529 9604.000000000000
 529 530 -2401.000000000000
 529 579 -2401.000000000000
 530 480 -2401.000000000000
 530 529 -2401.000000000000
 530 530 9604.000000000000
 530 531 -2401.000000000000
 530 580 -2401.000000000000
 531 481 -2401.000000000000
 531 530 -2401.000000000000
 531 531 9604.000000000000
 531 532 -2401.000000000000
 531 581 -2401.000000000000
 532 482 -2401.000000000000
 532 531 -2401.000000000000
 532 532 9604.000000000000
 532 533 -2401.000000000000
 532 582 -2401.000000000000
 533 483 -2401.000000000000
 533 532 -2401.000000000000
 533 533 9604.000000000000
 533 534 -2401.000000000000
 533 583 -2401.000000000000
 534 484 -2401.000000000000
 534 533 -2401.000000000000
 534 534 9604.000000000000
 534 535 -2401.000000000000
 534 584 -2401.000000000000
 535 485 -2401.000000000000
 535 534 -2401.000000000000
 535 535 9604.000000000000
 535 536 -2401.000000000000
 535 585 -2401.000000000000
 536 486 -2401.000000000000
 536 535 -2401.000000000000
 536 536 9604.000000000000
 536 537 -2401.000000000000
 536 586 -2401.000000000000
 537 487 -2401.000000000000
 537 536 -2401.000000000000
 537 537 9604.000000000000
 537 538 -2401.000000000000
 537 587 -2401.000000000000
 538 488 -2401.000000000000
 538 537 -2401.000000000000
 538 538 9604.000000000000
 538 539 -2401.000000000000
 538 588 -2401.000000000000
 539 489 -2401.000000000000
 539 538 -2401.000000000000
 539 539 9604.000000000000
 539 540 -2401.000000000000
 539 589 -2401.000000000000
 540 490 -2401.000000000000
 540 539 -2401.000000000000
 540 540 9604.000000000000
 540 541 -2401.000000000000
 540 590 -2401.000000000000
 541 491 -2401.000000000000
 541 540 -2401.000000000000
 541 541 9604.000000000000
 541 542 -2401.000000000000
 541 591 -2401.000000000000
 542 492 -2401.000000000000
 542 541 -2401.000000000000
 542 542 9604.000000000000
 542 543 -2401.000000000000
 542 592 -2401.000000000000
 543 493 -2401.000000000000
 543 542 -2401.000000000000
 543 543 9604.000000000000
 543 544 -2401.000000000000
 543 593 -2401.000000000000
 544 494 -2401.000000000000
 544 543 -2401.000000000000
 544 544 9604.000000000000
 544 545 -2401.000000000000
 544 594 -2401.000000000000
 545 495 -2401.000000000000
 545 544 -2401.000000000000
 545 545 9604.000000000000
 545 546 -2401.000000000000
 545 595 -2401.000000000000
 546 496 -2401.000000000000
 546 545 -2401.000000000000
 546 546 9604.000000000000
 546 547 -2401.000000000000
 546 596 -2401.000000000000
 547 497 -2401.000000000000
 547 546 -2401.000000000000
 547 547 9604.000000000000
 547 548 -2401.000000000000
 547 597 -2401.000000000000
 548 498 -2401.000000000000
 548 547 -2401.000000000000
 548 548 9604.000000000000
 548 549 -2401.000000000000
 548 598 -2401.000000000000
 549 499 -2401.000000000000
 549 548 -2401.000000000000
 549 549 9604.000000000000
 549 599 -2401.000000000000
 550 550 1.000000000000000
 551 551 1.000000000000000
 552 502 -2401.000000000000
 552 552 9604.000000000000
 552 553 -2401.000000000000
 552 602 -2401.000000000000
 553 503 -2401.000000000000
 553 552 -2401.000000000000
 553 553 9604.000000000000
 553 554 -2401.000000000000
 553 603 -2401.000000000000
 554 504 -2401.000000000000
 554 553 -2401.000000000000
 554 554 9604.000000000000
 554 555 -2401.000000000000
 554 604 -2401.000000000000
 555 505 -2401.000000000000
 555 554 -2401.000000000000
 555 555 9604.000000000000
 555 556 -2401.000000000000
 555 605 -2401.000000000000
 556 506 -2401.000000000000
 556 555 -2401.000000000000
 556 556 9604.000000000000
 556 557 -2401.000000000000
 556 606 -2401.000000000000
 557 507 -2401.000000000000
 557 556 -2401.000000000000
 557 557 9604.000000000000
 557 558 -2401.000000000000
 557 607 -2401.000000000000
 558 508 -2401.000000000000
 558 557 -2401.000000000000
 558 558 9604.000000000000
 558 559 -2401.000000000000
 558 608 -2401.000000000000
 559 509 -2401.000000000000
 559 558 -2401.000000000000
 559 559 9604.000000000000
 559 560 -2401.000000000000
 559 609 -2401.000000000000
 560 510 -2401.000000000000
 560 559 -2401.000000000000
 560 560 9604.000000000000
 560 561 -2401.000000000000
 560 610 -2401.000000000000
 561 511 -2401.000000000000
 561 560 -2401.000000000000
 561 561 9604.000000000000
 561 562 -2401.000000000000
 561 611 -2401.000000000000
 562 512 -2401.000000000000
 562 561 -2401.000000000000
 562 562 9604.000000000000
 562 563 -2401.000000000000
 562 612 -2401.000000000000
 563 513 -2401.000000000000
 563 562 -2401.000000000000
 563 563 9604.000000000000
 563 564 -2401.000000000000
 563 613 -2401.000000000000
 564 514 -2401.000000000000
 564 563 -2401.000000000000
 564 564 9604.000000000000
 564 565 -2401.000000000000
 564 614 -2401.000000000000
 565 515 -2401.000000000000
 565 564 -2401.000000000000
 565 565 9604.000000000000
 565 566 -2401.000000000000
 565 615 -2401.000000000000
 566 516 -2401.000000000000
 566 565 -2401.000000000000
 566 566 9604.000000000000
 566 567 -2401.000000000000
 566 616 -2401.000000000000
 567 517 -2401.000000000000
 567 566 -2401.000000000000
 567 567 9604.000000000000
 567 568 -2401.000000000000
 567 617 -2401.000000000000
 568 518 -2401.000000000000
 568 567 -2401.000000000000
 568 568 9604.000000000000
 568 569 -2401.000000000000
 568 618 -2401.000000000000
 569 519 -2401.000000000000
 569 568 -2401.000000000000
 569 569 9604.000000000000
 569 570 -2401.000000000000
 569 619 -2401.000000000000
 570 520 -2401.000000000000
 570 569 -2401.000000000000
 570 570 9604.000000000000
 570 571 -2401.000000000000
 570 620 -2401.000000000000
 571 521 -2401.000000000000
 571 570 -2401.000000000000
 571 571 9604.000000000000
 571 572 -2401.000000000000
 571 621 -2401.000000000000
 572 522 -2401.000000000000
 572 571 -2401.000000000000
 572 572 9604.000000000000
 572 573 -2401.000000000000
 572 622 -2401.000000000000
 573 523 -2401.000000000000
 573 572 -2401.000000000000
 573 573 9604.000000000000
 573 574 -2401.000000000000
 573 623 -2401.000000000000
 574 524 -2401.000000000000
 574 573 -2401.000000000000
 574 574 9604.000000000000
 574 575 -2401.000000000000
 574 624 -2401.000000000000
 575 525 -2401.000000000000
 575 574 -2401.000000000000
 575 575 9604.000000000000
 575 576 -2401.000000000000
 575 625 -2401.000000000000
 576 526 -2401.000000000000
 576 575 -2401.000000000000
 576 576 9604.000000000000
 576 577 -2401.000000000000
 576 626 -2401.000000000000
 577 527 -2401.000000000000
 577 576 -2401.000000000000
 577 577 9604.000000000000
 577 578 -2401.000000000000
 577 627 -2401.000000000000
 578 528 -2401.000000000000
 578 577 -2401.000000000000
 578 578 9604.000000000000
 578 579 -2401.000000000000
 578 628 -2401.000000000000
 579 529 -2401.000000000000
 579 578 -2401.000000000000
 579 579 9604.000000000000
 579 580 -2401.000000000000
 579 629 -2401.000000000000
 580 530 -2401.000000000000
 580 579 -2401.000000000000
 580 580 9604.000000000000
 580 581 -2401.000000000000
 580 630 -2401.000000000000
 581 531 -2401.000000000000
 581 580 -2401.000000000000
 581 581 9604.000000000000
 581 582 -2401.000000000000
 581 631 -2401.000000000000
 582 532 -2401.000000000000
 582 581 -2401.000000000000
 582 582 9604.000000000000
 582 583 -2401.000000000000
 582 632 -2401.000000000000
 583 533 -2401.000000000000
 583 582 -2401.000000000000
 583 583 9604.000000000000
 583 584 -2401.000000000000
 583 633 -2401.000000000000
 584 534 -2401.000000000000
 584 583 -2401.000000000000
 584 584 9604.000000000000
 584 585 -2401.000000000000
 584 634 -2401.000000000000
 585 535 -2401.000000000000
 585 584 -2401.000000000000
 585 585 9604.000000000000
 585 586 -2401.000000000000
 585 635 -2401.000000000000
 586 536 -2401.000000000000
 586 585 -2401.000000000000
 586 586 9604.000000000000
 586 587 -2401.000000000000
 586 636 -2401.000000000000
 587 537 -2401.000000000000
 587 586 -2401.000000000000
 587 587 9604.000000000000
 587 588 -2401.000000000000
 587 637 -2401.000000000000
 588 538 -2401.000000000000
 588 587 -2401.000000000000
 588 588 9604.000000000000
 588 589 -2401.000000000000
 588 638 -2401.000000000000
 589 539 -2401.000000000000
 589 588 -2401.000000000000
 589 589 9604.000000000000
 589 590 -2401.000000000000
 589 639 -2401.000000000000
 590 540 -2401.000000000000
 590 589 -2401.000000000000
 590 590 9604.000000000000
 590 591 -2401.000000000000
 590 640 -2401.000000000000
 591 541 -2401.000000000000
 591 590 -2401.000000000000
 591 591 9604.000000000000
 591 592 -2401.000000000000
 591 641 -2401.000000000000
 592 542 -2401.000000000000
 592 591 -2401.000000000000
 592 592 9604.000000000000
 592 593 -2401.000000000000
 592 642 -2401.000000000000
 593 543 -2401.000000000000
 593 592 -2401.000000000000
 593 593 9604.000000000000
 593 594 -2401.000000000000
 593 643 -2401.000000000000
 594 544 -2401.000000000000
 594 593 -2401.000000000000
 594 594 9604.000000000000
 594 595 -2401.000000000000
 594 644 -2401.000000000000
 595 545 -2401.000000000000
 595 594 -2401.000000000000
 595 595 9604.000000000000
 595 596 -2401.000000000000
 595 645 -2401.000000000000
 596 546 -2401.000000000000
 596 595 -2401.000000000000
 596 596 9604.000000000000
 596 597 -2401.000000000000
 596 646 -2401.000000000000
 597 547 -2401.000000000000
 597 596 -2401.000000000000
 597 597 9604.000000000000
 597 598 -2401.000000000000
 597 647 -2401.000000000000
 598 548 -2401.000000000000
 598 597 -2401.000000000000
 598 598 9604.000000000000
 598 599 -2401.000000000000
 598 648 -2401.000000000000
 599 549 -2401.000000000000
 599 598 -2401.000000000000
 599 599 9604.000000000000
 599 649 -2401.000000000000
 600 600 1.000000000000000
 601 601 1.000000000000000
 602 552 -2401.000000000000
 602 602 9604.000000000000
 602 603 -2401.000000000000
 602 652 -2401.000000000000
 603 553 -2401.000000000000
 603 602 -2401.000000000000
 603 603 9604.000000000000
 603 604 -2401.000000000000
 603 653 -2401.000000000000
 604 554 -2401.000000000000
 604 603 -2401.000000000000
 604 604 9604.000000000000
 604 605 -2401.000000000000
 604 654 -2401.000000000000
 605 555 -2401.000000000000
