 900 3924
 248 278 -841.0000000000000
 249 219 -841.0000000000000
 249 248 -841.0000000000000
 249 249 3364.000000000000
 249 250 -841.0000000000000
 249 279 -841.0000000000000
 250 220 -841.0000000000000
 250 249 -841.0000000000000
 250 250 3364.000000000000
 250 251 -841.0000000000000
 250 280 -841.0000000000000
 251 221 -841.0000000000000
 251 250 -841.0000000000000
 251 251 3364.000000000000
 251 252 -841.0000000000000
 251 281 -841.0000000000000
 252 222 -841.0000000000000
 252 251 -841.0000000000000
 252 252 3364.000000000000
 252 253 -841.0000000000000
 252 282 -841.0000000000000
 253 223 -841.0000000000000
 253 252 -841.0000000000000
 253 253 3364.000000000000
 253 254 -841.0000000000000
 253 283 -841.0000000000000
 254 224 -841.0000000000000
 254 253 -841.0000000000000
 254 254 3364.000000000000
 254 255 -841.0000000000000
 254 284 -841.0000000000000
 255 225 -841.0000000000000
 255 254 -841.0000000000000
 255 255 3364.000000000000
 255 256 -841.0000000000000
 255 285 -841.0000000000000
 256 226 -841.0000000000000
 256 255 -841.0000000000000
 256 256 3364.000000000000
 256 257 -841.0000000000000
 256 286 -841.0000000000000
 257 227 -841.0000000000000
 257 256 -841.0000000000000
 257 257 3364.000000000000
 257 258 -841.0000000000000
 257 287 -841.0000000000000
 258 228 -841.0000000000000
 258 257 -841.0000000000000
 258 258 3364.000000000000
 258 259 -841.0000000000000
 258 288 -841.0000000000000
 259 229 -841.0000000000000
 259 258 -841.0000000000000
 259 259 3364.000000000000
 259 260 -841.0000000000000
 259 289 -841.0000000000000
 260 230 -841.0000000000000
 260 259 -841.0000000000000
 260 260 3364.000000000000
 260 261 -841.0000000000000
 260 290 -841.0000000000000
 261 231 -841.0000000000000
 261 260 -841.0000000000000
 261 261 3364.000000000000
 261 262 -841.0000000000000
 261 291 -841.0000000000000
 262 232 -841.0000000000000
 262 261 -841.0000000000000
 262 262 3364.000000000000
 262 263 -841.0000000000000
 262 292 -841.0000000000000
 263 233 -841.0000000000000
 263 262 -841.0000000000000
 263 263 3364.000000000000
 263 264 -841.0000000000000
 263 293 -841.0000000000000
 264 234 -841.0000000000000
 264 263 -841.0000000000000
 264 264 3364.000000000000
 264 265 -841.0000000000000
 264 294 -841.0000000000000
 265 235 -841.0000000000000
 265 264 -841.0000000000000
 265 265 3364.000000000000
 265 266 -841.0000000000000
 265 295 -841.0000000000000
 266 236 -841.0000000000000
 266 265 -841.0000000000000
 266 266 3364.000000000000
 266 267 -841.0000000000000
 266 296 -841.0000000000000
 267 237 -841.0000000000000
 267 266 -841.0000000000000
 267 267 3364.000000000000
 267 268 -841.0000000000000
 267 297 -841.0000000000000
 268 238 -841.0000000000000
 268 267 -841.0000000000000
 268 268 3364.000000000000
 268 269 -841.0000000000000
 268 298 -841.0000000000000
 269 239 -841.0000000000000
 269 268 -841.0000000000000
 269 269 3364.000000000000
 269 299 -841.0000000000000
 270 270 1.000000000000000
 271 271 1.000000000000000
 272 242 -841.0000000000000
 272 272 3364.000000000000
 272 273 -841.0000000000000
 272 302 -841.0000000000000
 273 243 -841.0000000000000
 273 272 -841.0000000000000
 273 273 3364.000000000000
 273 274 -841.0000000000000
 273 303 -841.0000000000000
 274 244 -841.0000000000000
 274 273 -841.0000000000000
 274 274 3364.000000000000
 274 275 -841.0000000000000
 274 304 -841.0000000000000
 275 245 -841.0000000000000
 275 274 -841.0000000000000
 275 275 3364.000000000000
 275 276 -841.0000000000000
 275 305 -841.0000000000000
 276 246 -841.0000000000000
 276 275 -841.0000000000000
 276 276 3364.000000000000
 276 277 -841.0000000000000
 276 306 -841.0000000000000
 277 247 -841.0000000000000
 277 276 -841.0000000000000
 277 277 3364.000000000000
 277 278 -841.0000000000000
 277 307 -841.0000000000000
 278 248 -841.0000000000000
 278 277 -841.0000000000000
 278 278 3364.000000000000
 278 279 -841.0000000000000
 278 308 -841.0000000000000
 279 249 -841.0000000000000
 279 278 -841.0000000000000
 279 279 3364.000000000000
 279 280 -841.0000000000000
 279 309 -841.0000000000000
 280 250 -841.0000000000000
 280 279 -841.0000000000000
 280 280 3364.000000000000
 280 281 -841.0000000000000
 280 310 -841.0000000000000
 281 251 -841.0000000000000
 281 280 -841.0000000000000
 281 281 3364.000000000000
 281 282 -841.0000000000000
 281 311 -841.0000000000000
 282 252 -841.0000000000000
 282 281 -841.0000000000000
 282 282 3364.000000000000
 282 283 -841.0000000000000
 282 312 -841.0000000000000
 283 253 -841.0000000000000
 283 282 -841.0000000000000
 283 283 3364.000000000000
 283 284 -841.0000000000000
 283 313 -841.0000000000000
 284 254 -841.0000000000000
 284 283 -841.0000000000000
 284 284 3364.000000000000
 284 285 -841.0000000000000
 284 314 -841.0000000000000
 285 255 -841.0000000000000
 285 284 -841.0000000000000
 285 285 3364.000000000000
 285 286 -841.0000000000000
 285 315 -841.0000000000000
 286 256 -841.0000000000000
 286 285 -841.0000000000000
 286 286 3364.000000000000
 286 287 -841.0000000000000
 286 316 -841.0000000000000
 287 257 -841.0000000000000
 287 286 -841.0000000000000
 287 287 3364.000000000000
 287 288 -841.0000000000000
 287 317 -841.0000000000000
 288 258 -841.0000000000000
 288 287 -841.0000000000000
 288 288 3364.000000000000
 288 289 -841.0000000000000
 288 318 -841.0000000000000
 289 259 -841.0000000000000
 289 288 -841.0000000000000
 289 289 3364.000000000000
 289 290 -841.0000000000000
 289 319 -841.0000000000000
 290 260 -841.0000000000000
 290 289 -841.0000000000000
 290 290 3364.000000000000
 290 291 -841.0000000000000
 290 320 -841.0000000000000
 291 261 -841.0000000000000
 291 290 -841.0000000000000
 291 291 3364.000000000000
 291 292 -841.0000000000000
 291 321 -841.0000000000000
 292 262 -841.0000000000000
 292 291 -841.0000000000000
 292 292 3364.000000000000
 292 293 -841.0000000000000
 292 322 -841.0000000000000
 293 263 -841.0000000000000
 293 292 -841.0000000000000
 293 293 3364.000000000000
 293 294 -841.0000000000000
 293 323 -841.0000000000000
 294 264 -841.0000000000000
 294 293 -841.0000000000000
 294 294 3364.000000000000
 294 295 -841.0000000000000
 294 324 -841.0000000000000
 295 265 -841.0000000000000
 295 294 -841.0000000000000
 295 295 3364.000000000000
 295 296 -841.0000000000000
 295 325 -841.0000000000000
 296 266 -841.0000000000000
 296 295 -841.0000000000000
 296 296 3364.000000000000
 296 297 -841.0000000000000
 296 326 -841.0000000000000
 297 267 -841.0000000000000
 297 296 -841.0000000000000
 297 297 3364.000000000000
 297 298 -841.0000000000000
 297 327 -841.0000000000000
 298 268 -841.0000000000000
 298 297 -841.0000000000000
 298 298 3364.000000000000
 298 299 -841.0000000000000
 298 328 -841.0000000000000
 299 269 -841.0000000000000
 299 298 -841.0000000000000
 299 299 3364.000000000000
 299 329 -841.0000000000000
 300 300 1.000000000000000
 301 301 1.000000000000000
 302 272 -841.0000000000000
 302 302 3364.000000000000
 302 303 -841.0000000000000
 302 332 -841.0000000000000
 303 273 -841.0000000000000
 303 302 -841.0000000000000
 303 303 3364.000000000000
 303 304 -841.0000000000000
 303 333 -841.0000000000000
 304 274 -841.0000000000000
 304 303 -841.0000000000000
 304 304 3364.000000000000
 304 305 -841.0000000000000
 304 334 -841.0000000000000
 305 275 -841.0000000000000
 305 304 -841.0000000000000
 305 305 3364.000000000000
 305 306 -841.0000000000000
 305 335 -841.0000000000000
 306 276 -841.0000000000000
 306 305 -841.0000000000000
 306 306 3364.000000000000
 306 307 -841.0000000000000
 306 336 -841.0000000000000
 307 277 -841.0000000000000
 307 306 -841.0000000000000
 307 307 3364.000000000000
 307 308 -841.0000000000000
 307 337 -841.0000000000000
 308 278 -841.0000000000000
 308 307 -841.0000000000000
 308 308 3364.000000000000
 308 309 -841.0000000000000
 308 338 -841.0000000000000
 309 279 -841.0000000000000
 309 308 -841.0000000000000
 309 309 3364.000000000000
 309 310 -841.0000000000000
 309 339 -841.0000000000000
 310 280 -841.0000000000000
 310 309 -841.0000000000000
 310 310 3364.000000000000
 310 311 -841.0000000000000
 310 340 -841.0000000000000
 311 281 -841.0000000000000
 311 310 -841.0000000000000
 311 311 3364.000000000000
 311 312 -841.0000000000000
 311 341 -841.0000000000000
 312 282 -841.0000000000000
 312 311 -841.0000000000000
 312 312 3364.000000000000
 312 313 -841.0000000000000
 312 342 -841.0000000000000
 313 283 -841.0000000000000
 313 312 -841.0000000000000
 313 313 3364.000000000000
 313 314 -841.0000000000000
 313 343 -841.0000000000000
 314 284 -841.0000000000000
 314 313 -841.0000000000000
 314 314 3364.000000000000
 314 315 -841.0000000000000
 314 344 -841.0000000000000
 315 285 -841.0000000000000
 315 314 -841.0000000000000
 315 315 3364.000000000000
 315 316 -841.0000000000000
 315 345 -841.0000000000000
 316 286 -841.0000000000000
 316 315 -841.0000000000000
 316 316 3364.000000000000
 316 317 -841.0000000000000
 316 346 -841.0000000000000
 317 287 -841.0000000000000
 317 316 -841.0000000000000
 317 317 3364.000000000000
 317 318 -841.0000000000000
 317 347 -841.0000000000000
 318 288 -841.0000000000000
 318 317 -841.0000000000000
 318 318 3364.000000000000
 318 319 -841.0000000000000
 318 348 -841.0000000000000
 319 289 -841.0000000000000
 319 318 -841.0000000000000
 319 319 3364.000000000000
 319 320 -841.0000000000000
 319 349 -841.0000000000000
 320 290 -841.0000000000000
 320 319 -841.0000000000000
 320 320 3364.000000000000
 320 321 -841.0000000000000
 320 350 -841.0000000000000
 321 291 -841.0000000000000
 321 320 -841.0000000000000
 321 321 3364.000000000000
 321 322 -841.0000000000000
 321 351 -841.0000000000000
 322 292 -841.0000000000000
 322 321 -841.0000000000000
 322 322 3364.000000000000
 322 323 -841.0000000000000
 322 352 -841.0000000000000
 323 293 -841.0000000000000
 323 322 -841.0000000000000
 323 323 3364.000000000000
 323 324 -841.0000000000000
 323 353 -841.0000000000000
 324 294 -841.0000000000000
 324 323 -841.0000000000000
 324 324 3364.000000000000
 324 325 -841.0000000000000
 324 354 -841.0000000000000
 325 295 -841.0000000000000
 325 324 -841.0000000000000
 325 325 3364.000000000000
 325 326 -841.0000000000000
 325 355 -841.0000000000000
 326 296 -841.0000000000000
 326 325 -841.0000000000000
 326 326 3364.000000000000
 326 327 -841.0000000000000
 326 356 -841.0000000000000
 327 297 -841.0000000000000
 327 326 -841.0000000000000
 327 327 3364.000000000000
 327 328 -841.0000000000000
 327 357 -841.0000000000000
 328 298 -841.0000000000000
 328 327 -841.0000000000000
 328 328 3364.000000000000
 328 329 -841.0000000000000
 328 358 -841.0000000000000
 329 299 -841.0000000000000
 329 328 -841.0000000000000
 329 329 3364.000000000000
 329 359 -841.0000000000000
 330 330 1.000000000000000
 331 331 1.000000000000000
 332 302 -841.0000000000000
 332 332 3364.000000000000
 332 333 -841.0000000000000
 332 362 -841.0000000000000
 333 303 -841.0000000000000
 333 332 -841.0000000000000
 333 333 3364.000000000000
 333 334 -841.0000000000000
 333 363 -841.0000000000000
 334 304 -841.0000000000000
 334 333 -841.0000000000000
 334 334 3364.000000000000
 334 335 -841.0000000000000
 334 364 -841.0000000000000
 335 305 -841.0000000000000
 335 334 -841.0000000000000
 335 335 3364.000000000000
 335 336 -841.0000000000000
 335 365 -841.0000000000000
 336 306 -841.0000000000000
 336 335 -841.0000000000000
 336 336 3364.000000000000
 336 337 -841.0000000000000
 336 366 -841.0000000000000
 337 307 -841.0000000000000
 337 336 -841.0000000000000
 337 337 3364.000000000000
 337 338 -841.0000000000000
 337 367 -841.0000000000000
 338 308 -841.0000000000000
 338 337 -841.0000000000000
 338 338 3364.000000000000
 338 339 -841.0000000000000
 338 368 -841.0000000000000
 339 309 -841.0000000000000
 339 338 -841.0000000000000
 339 339 3364.000000000000
 339 340 -841.0000000000000
 339 369 -841.0000000000000
 340 310 -841.0000000000000
 340 339 -841.0000000000000
 340 340 3364.000000000000
 340 341 -841.0000000000000
 340 370 -841.0000000000000
 341 311 -841.0000000000000
 341 340 -841.0000000000000
 341 341 3364.000000000000
 341 342 -841.0000000000000
 341 371 -841.0000000000000
 342 312 -841.0000000000000
 342 341 -841.0000000000000
 342 342 3364.000000000000
 342 343 -841.0000000000000
 342 372 -841.0000000000000
 343 313 -841.0000000000000
 343 342 -841.0000000000000
 343 343 3364.000000000000
 343 344 -841.0000000000000
 343 373 -841.0000000000000
 344 314 -841.0000000000000
 344 343 -841.0000000000000
 344 344 3364.000000000000
 344 345 -841.0000000000000
 344 374 -841.0000000000000
 345 315 -841.0000000000000
 345 344 -841.0000000000000
 345 345 3364.000000000000
 345 346 -841.0000000000000
 345 375 -841.0000000000000
 346 316 -841.0000000000000
 346 345 -841.0000000000000
 346 346 3364.000000000000
 346 347 -841.0000000000000
 346 376 -841.0000000000000
 347 317 -841.0000000000000
 347 346 -841.0000000000000
 347 347 3364.000000000000
 347 348 -841.0000000000000
 347 377 -841.0000000000000
 348 318 -841.0000000000000
 348 347 -841.0000000000000
 348 348 3364.000000000000
 348 349 -841.0000000000000
 348 378 -841.0000000000000
 349 319 -841.0000000000000
 349 348 -841.0000000000000
 349 349 3364.000000000000
 349 350 -841.0000000000000
 349 379 -841.0000000000000
 350 320 -841.0000000000000
 350 349 -841.0000000000000
 350 350 3364.000000000000
 350 351 -841.0000000000000
 350 380 -841.0000000000000
 351 321 -841.0000000000000
 351 350 -841.0000000000000
 351 351 3364.000000000000
 351 352 -841.0000000000000
 351 381 -841.0000000000000
 352 322 -841.0000000000000
 352 351 -841.0000000000000
 352 352 3364.000000000000
 352 353 -841.0000000000000
 352 382 -841.0000000000000
 353 323 -841.0000000000000
 353 352 -841.0000000000000
 353 353 3364.000000000000
 353 354 -841.0000000000000
 353 383 -841.0000000000000
 354 324 -841.0000000000000
 354 353 -841.0000000000000
 354 354 3364.000000000000
 354 355 -841.0000000000000
 354 384 -841.0000000000000
 355 325 -841.0000000000000
 355 354 -841.0000000000000
 355 355 3364.000000000000
 355 356 -841.0000000000000
 355 385 -841.0000000000000
 356 326 -841.0000000000000
 356 355 -841.0000000000000
 356 356 3364.000000000000
 356 357 -841.0000000000000
 356 386 -841.0000000000000
 357 327 -841.0000000000000
 357 356 -841.0000000000000
 357 357 3364.000000000000
 357 358 -841.0000000000000
 357 387 -841.0000000000000
 358 328 -841.0000000000000
 358 357 -841.0000000000000
 358 358 3364.000000000000
 358 359 -841.0000000000000
 358 388 -841.0000000000000
 359 329 -841.0000000000000
 359 358 -841.0000000000000
 359 359 3364.000000000000
 359 389 -841.0000000000000
 360 360 1.000000000000000
 361 361 1.000000000000000
 362 332 -841.0000000000000
 362 362 3364.000000000000
 362 363 -841.0000000000000
 362 392 -841.0000000000000
 363 333 -841.0000000000000
 363 362 -841.0000000000000
 363 363 3364.000000000000
 363 364 -841.0000000000000
 363 393 -841.0000000000000
 364 334 -841.0000000000000
 364 363 -841.0000000000000
 364 364 3364.000000000000
 364 365 -841.0000000000000
 364 394 -841.0000000000000
 365 335 -841.0000000000000
 365 364 -841.0000000000000
 365 365 3364.000000000000
 365 366 -841.0000000000000
 365 395 -841.0000000000000
 366 336 -841.0000000000000
 366 365 -841.0000000000000
 366 366 3364.000000000000
 366 367 -841.0000000000000
 366 396 -841.0000000000000
 367 337 -841.0000000000000
 367 366 -841.0000000000000
 367 367 3364.000000000000
 367 368 -841.0000000000000
 367 397 -841.0000000000000
 368 338 -841.0000000000000
 368 367 -841.0000000000000
 368 368 3364.000000000000
 368 369 -841.0000000000000
 368 398 -841.0000000000000
 369 339 -841.0000000000000
 369 368 -841.0000000000000
 369 369 3364.000000000000
 369 370 -841.0000000000000
 369 399 -841.0000000000000
 370 340 -841.0000000000000
 370 369 -841.0000000000000
 370 370 3364.000000000000
 370 371 -841.0000000000000
 370 400 -841.0000000000000
 371 341 -841.0000000000000
 371 370 -841.0000000000000
 371 371 3364.000000000000
 371 372 -841.0000000000000
 371 401 -841.0000000000000
 372 342 -841.0000000000000
 372 371 -841.0000000000000
 372 372 3364.000000000000
 372 373 -841.0000000000000
 372 402 -841.0000000000000
 373 343 -841.0000000000000
 373 372 -841.0000000000000
 373 373 3364.000000000000
 373 374 -841.0000000000000
 373 403 -841.0000000000000
 374 344 -841.0000000000000
 374 373 -841.0000000000000
 374 374 3364.000000000000
 374 375 -841.0000000000000
 374 404 -841.0000000000000
 375 345 -841.0000000000000
 375 374 -841.0000000000000
 375 375 3364.000000000000
 375 376 -841.0000000000000
 375 405 -841.0000000000000
 376 346 -841.0000000000000
 376 375 -841.0000000000000
 376 376 3364.000000000000
 376 377 -841.0000000000000
 376 406 -841.0000000000000
 377 347 -841.0000000000000
 377 376 -841.0000000000000
 377 377 3364.000000000000
 377 378 -841.0000000000000
 377 407 -841.0000000000000
 378 348 -841.0000000000000
 378 377 -841.0000000000000
 378 378 3364.000000000000
 378 379 -841.0000000000000
 378 408 -841.0000000000000
 379 349 -841.0000000000000
 379 378 -841.0000000000000
 379 379 3364.000000000000
 379 380 -841.0000000000000
 379 409 -841.0000000000000
 380 350 -841.0000000000000
 380 379 -841.0000000000000
 380 380 3364.000000000000
 380 381 -841.0000000000000
 380 410 -841.0000000000000
 381 351 -841.0000000000000
 381 380 -841.0000000000000
 381 381 3364.000000000000
 381 382 -841.0000000000000
 381 411 -841.0000000000000
 382 352 -841.0000000000000
 382 381 -841.0000000000000
 382 382 3364.000000000000
 382 383 -841.0000000000000
 382 412 -841.0000000000000
 383 353 -841.0000000000000
 383 382 -841.0000000000000
 383 383 3364.000000000000
 383 384 -841.0000000000000
 383 413 -841.0000000000000
 384 354 -841.0000000000000
 384 383 -841.0000000000000
 384 384 3364.000000000000
 384 385 -841.0000000000000
 384 414 -841.0000000000000
 385 355 -841.0000000000000
 385 384 -841.0000000000000
 385 385 3364.000000000000
 385 386 -841.0000000000000
 385 415 -841.0000000000000
 386 356 -841.0000000000000
 386 385 -841.0000000000000
 386 386 3364.000000000000
 386 387 -841.0000000000000
 386 416 -841.0000000000000
 387 357 -841.0000000000000
 387 386 -841.0000000000000
 387 387 3364.000000000000
 387 388 -841.0000000000000
 387 417 -841.0000000000000
 388 358 -841.0000000000000
 388 387 -841.0000000000000
 388 388 3364.000000000000
 388 389 -841.0000000000000
 388 418 -841.0000000000000
 389 359 -841.0000000000000
 389 388 -841.0000000000000
 389 389 3364.000000000000
 389 419 -841.0000000000000
 390 390 1.000000000000000
 391 391 1.000000000000000
 392 362 -841.0000000000000
 392 392 3364.000000000000
 392 393 -841.0000000000000
 392 422 -841.0000000000000
 393 363 -841.0000000000000
 393 392 -841.0000000000000
 393 393 3364.000000000000
 393 394 -841.0000000000000
 393 423 -841.0000000000000
 394 364 -841.0000000000000
 394 393 -841.0000000000000
 394 394 3364.000000000000
 394 395 -841.0000000000000
 394 424 -841.0000000000000
 395 365 -841.0000000000000
 395 394 -841.0000000000000
 395 395 3364.000000000000
 395 396 -841.0000000000000
 395 425 -841.0000000000000
 396 366 -841.0000000000000
 396 395 -841.0000000000000
 396 396 3364.000000000000
 396 397 -841.0000000000000
 396 426 -841.0000000000000
 397 367 -841.0000000000000
 397 396 -841.0000000000000
 397 397 3364.000000000000
 397 398 -841.0000000000000
 397 427 -841.0000000000000
 398 368 -841.0000000000000
 398 397 -841.0000000000000
 398 398 3364.000000000000
 398 399 -841.0000000000000
 398 428 -841.0000000000000
 399 369 -841.0000000000000
 399 398 -841.0000000000000
 399 399 3364.000000000000
 399 400 -841.0000000000000
 399 429 -841.0000000000000
 400 370 -841.0000000000000
 400 399 -841.0000000000000
 400 400 3364.000000000000
 400 401 -841.0000000000000
 400 430 -841.0000000000000
 401 371 -841.0000000000000
 401 400 -841.0000000000000
 401 401 3364.000000000000
 401 402 -841.0000000000000
 401 431 -841.0000000000000
 402 372 -841.0000000000000
 402 401 -841.0000000000000
 402 402 3364.000000000000
 402 403 -841.0000000000000
 402 432 -841.0000000000000
 403 373 -841.0000000000000
 403 402 -841.0000000000000
 403 403 3364.000000000000
 403 404 -841.0000000000000
 403 433 -841.0000000000000
 404 374 -841.0000000000000
 404 403 -841.0000000000000
 404 404 3364.000000000000
 404 405 -841.0000000000000
 404 434 -841.0000000000000
 405 375 -841.0000000000000
 405 404 -841.0000000000000
 405 405 3364.000000000000
 405 406 -841.0000000000000
 405 435 -841.0000000000000
 406 376 -841.0000000000000
 406 405 -841.0000000000000
 406 406 3364.000000000000
 406 407 -841.0000000000000
 406 436 -841.0000000000000
 407 377 -841.0000000000000
 407 406 -841.0000000000000
 407 407 3364.000000000000
 407 408 -841.0000000000000
 407 437 -841.0000000000000
 408 378 -841.0000000000000
 408 407 -841.0000000000000
 408 408 3364.000000000000
 408 409 -841.0000000000000
 408 438 -841.0000000000000
 409 379 -841.0000000000000
 409 408 -841.0000000000000
 409 409 3364.000000000000
 409 410 -841.0000000000000
 409 439 -841.0000000000000
 410 380 -841.0000000000000
 410 409 -841.0000000000000
 410 410 3364.000000000000
 410 411 -841.0000000000000
 410 440 -841.0000000000000
 411 381 -841.0000000000000
 411 410 -841.0000000000000
 411 411 3364.000000000000
 411 412 -841.0000000000000
 411 441 -841.0000000000000
 412 382 -841.0000000000000
 412 411 -841.0000000000000
 412 412 3364.000000000000
 412 413 -841.0000000000000
 412 442 -841.0000000000000
 413 383 -841.0000000000000
 413 412 -841.0000000000000
 413 413 3364.000000000000
 413 414 -841.0000000000000
 413 443 -841.0000000000000
 414 384 -841.0000000000000
 414 413 -841.0000000000000
 414 414 3364.000000000000
 414 415 -841.0000000000000
 414 444 -841.0000000000000
 415 385 -841.0000000000000
 415 414 -841.0000000000000
 415 415 3364.000000000000
 415 416 -841.0000000000000
 415 445 -841.0000000000000
 416 386 -841.0000000000000
 416 415 -841.0000000000000
 416 416 3364.000000000000
 416 417 -841.0000000000000
 416 446 -841.0000000000000
 417 387 -841.0000000000000
 417 416 -841.0000000000000
 417 417 3364.000000000000
 417 418 -841.0000000000000
 417 447 -841.0000000000000
 418 388 -841.0000000000000
 418 417 -841.0000000000000
 418 418 3364.000000000000
 418 419 -841.0000000000000
 418 448 -841.0000000000000
 419 389 -841.0000000000000
 419 418 -841.0000000000000
 419 419 3364.000000000000
 419 449 -841.0000000000000
 420 420 1.000000000000000
 421 421 1.000000000000000
 422 392 -841.0000000000000
 422 422 3364.000000000000
 422 423 -841.0000000000000
 422 452 -841.0000000000000
 423 393 -841.0000000000000
 423 422 -841.0000000000000
 423 423 3364.000000000000
 423 424 -841.0000000000000
 423 453 -841.0000000000000
 424 394 -841.0000000000000
 424 423 -841.0000000000000
 424 424 3364.000000000000
 424 425 -841.0000000000000
 424 454 -841.0000000000000
 425 395 -841.0000000000000
 425 424 -841.0000000000000
 425 425 3364.000000000000
 425 426 -841.0000000000000
 425 455 -841.0000000000000
 426 396 -841.0000000000000
 426 425 -841.0000000000000
 426 426 3364.000000000000
 426 427 -841.0000000000000
 426 456 -841.0000000000000
 427 397 -841.0000000000000
 427 426 -841.0000000000000
 427 427 3364.000000000000
 427 428 -841.0000000000000
 427 457 -841.0000000000000
 428 398 -841.0000000000000
 428 427 -841.0000000000000
 428 428 3364.000000000000
 428 429 -841.0000000000000
 428 458 -841.0000000000000
 429 399 -841.0000000000000
 429 428 -841.0000000000000
 429 429 3364.000000000000
 429 430 -841.0000000000000
 429 459 -841.0000000000000
 430 400 -841.0000000000000
 430 429 -841.0000000000000
 430 430 3364.000000000000
 430 431 -841.0000000000000
 430 460 -841.0000000000000
 431 401 -841.0000000000000
 431 430 -841.0000000000000
 431 431 3364.000000000000
 431 432 -841.0000000000000
 431 461 -841.0000000000000
 432 402 -841.0000000000000
 432 431 -841.0000000000000
 432 432 3364.000000000000
 432 433 -841.0000000000000
 432 462 -841.0000000000000
 433 403 -841.0000000000000
 433 432 -841.0000000000000
 433 433 3364.000000000000
 433 434 -841.0000000000000
 433 463 -841.0000000000000
 434 404 -841.0000000000000
 434 433 -841.0000000000000
 434 434 3364.000000000000
 434 435 -841.0000000000000
 434 464 -841.0000000000000
 435 405 -841.0000000000000
 435 434 -841.0000000000000
 435 435 3364.000000000000
 435 436 -841.0000000000000
 435 465 -841.0000000000000
 436 406 -841.0000000000000
 436 435 -841.0000000000000
 436 436 3364.000000000000
 436 437 -841.0000000000000
 436 466 -841.0000000000000
 437 407 -841.0000000000000
 437 436 -841.0000000000000
 437 437 3364.000000000000
 437 438 -841.0000000000000
 437 467 -841.0000000000000
 438 408 -841.0000000000000
 438 437 -841.0000000000000
 438 438 3364.000000000000
 438 439 -841.0000000000000
 438 468 -841.0000000000000
 439 409 -841.0000000000000
 439 438 -841.0000000000000
 439 439 3364.000000000000
 439 440 -841.0000000000000
 439 469 -841.0000000000000
 440 410 -841.0000000000000
 440 439 -841.0000000000000
 440 440 3364.000000000000
 440 441 -841.0000000000000
 440 470 -841.0000000000000
 441 411 -841.0000000000000
 441 440 -841.0000000000000
 441 441 3364.000000000000
 441 442 -841.0000000000000
 441 471 -841.0000000000000
 442 412 -841.0000000000000
 442 441 -841.0000000000000
 442 442 3364.000000000000
 442 443 -841.0000000000000
 442 472 -841.0000000000000
 443 413 -841.0000000000000
 443 442 -841.0000000000000
 443 443 3364.000000000000
 443 444 -841.0000000000000
 443 473 -841.0000000000000
 444 414 -841.0000000000000
 444 443 -841.0000000000000
 444 444 3364.000000000000
 444 445 -841.0000000000000
 444 474 -841.0000000000000
 445 415 -841.0000000000000
 445 444 -841.0000000000000
 445 445 3364.000000000000
 445 446 -841.0000000000000
 445 475 -841.0000000000000
 446 416 -841.0000000000000
 446 445 -841.0000000000000
 446 446 3364.000000000000
 446 447 -841.0000000000000
 446 476 -841.0000000000000
 447 417 -841.0000000000000
 447 446 -841.0000000000000
 447 447 3364.000000000000
 447 448 -841.0000000000000
 447 477 -841.0000000000000
 448 418 -841.0000000000000
 448 447 -841.0000000000000
 448 448 3364.000000000000
 448 449 -841.0000000000000
 448 478 -841.0000000000000
 449 419 -841.0000000000000
 449 448 -841.0000000000000
 449 449 3364.000000000000
 449 479 -841.0000000000000
 450 450 1.000000000000000
 451 451 1.000000000000000
 452 422 -841.0000000000000
 452 452 3364.000000000000
 452 453 -841.0000000000000
 452 482 -841.0000000000000
 453 423 -841.0000000000000
 453 452 -841.0000000000000
 453 453 3364.000000000000
 453 454 -841.0000000000000
 453 483 -841.0000000000000
 454 424 -841.0000000000000
 454 453 -841.0000000000000
 454 454 3364.000000000000
 454 455 -841.0000000000000
 454 484 -841.0000000000000
 455 425 -841.0000000000000
 455 454 -841.0000000000000
 455 455 3364.000000000000
 455 456 -841.0000000000000
 455 485 -841.0000000000000
 456 426 -841.0000000000000
 456 455 -841.0000000000000
 456 456 3364.000000000000
 456 457 -841.0000000000000
 456 486 -841.0000000000000
 457 427 -841.0000000000000
 457 456 -841.0000000000000
 457 457 3364.000000000000
 457 458 -841.0000000000000
 457 487 -841.0000000000000
 458 428 -841.0000000000000
 458 457 -841.0000000000000
 458 458 3364.000000000000
 458 459 -841.0000000000000
 458 488 -841.0000000000000
 459 429 -841.0000000000000
 459 458 -841.0000000000000
 459 459 3364.000000000000
 459 460 -841.0000000000000
 459 489 -841.0000000000000
 460 430 -841.0000000000000
 460 459 -841.0000000000000
 460 460 3364.000000000000
 460 461 -841.0000000000000
 460 490 -841.0000000000000
 461 431 -841.0000000000000
 461 460 -841.0000000000000
 461 461 3364.000000000000
 461 462 -841.0000000000000
 461 491 -841.0000000000000
 462 432 -841.0000000000000
 462 461 -841.0000000000000
 462 462 3364.000000000000
 462 463 -841.0000000000000
 462 492 -841.0000000000000
 463 433 -841.0000000000000
 463 462 -841.0000000000000
 463 463 3364.000000000000
 463 464 -841.0000000000000
 463 493 -841.0000000000000
 464 434 -841.0000000000000
 464 463 -841.0000000000000
 464 464 3364.000000000000
 464 465 -841.0000000000000
 464 494 -841.0000000000000
 465 435 -841.0000000000000
 465 464 -841.0000000000000
 465 465 3364.000000000000
 465 466 -841.0000000000000
